system:index,AvGTemp,AvGppt,CWD,Conifer2019,ConiferProb2019,NLCD2016,SAP_SC,SAP_burn,SUID,SolarLoad,aspect,burnSev,eastness,elevation,forestType,landfire2016,latitude_209564535,longitude_209564535,northness,plantedEver,plantedFirst6Yrs,slope,wilderness,.geo
76,12.44875,1235.05,580.5633,1.0,100.0,42.0,0.016274864,0.121157326,5.05544348E17,76.0,342.08014,4.0,-0.30768642,792.0,551.0,7028.0,,,0.95148784,1.0,0.0,32.189808,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.28029201273489,41.21844627365594]}"
77,12.44875,1235.05,580.5633,0.0,41.000004,42.0,0.016274864,0.13743219,5.05544348E17,66.0,346.41144,4.0,-0.23494783,796.0,551.0,7027.0,,,0.972008,1.0,0.0,28.792328,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27993412108911,41.21844714420657]}"
78,12.44875,1235.05,580.5633,0.0,41.000004,42.0,0.016274864,0.15189873,5.05544348E17,66.0,6.152234,4.0,0.10717052,796.0,551.0,7043.0,,,0.99424064,1.0,0.0,31.065475,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27957622942765,41.218448013644974]}"
79,12.44875,1235.05,580.5633,0.0,39.0,42.0,0.016274864,0.1681736,5.05544348E17,144.0,9.672505,4.0,0.16801636,795.0,551.0,7043.0,,,0.98578423,1.0,0.0,32.636604,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2792183377505,41.218448881971106]}"
80,12.44875,1235.05,586.2033,0.0,37.0,42.0,0.018083183,0.18625678,5.05544348E17,144.0,-0.0,4.0,-0.0,791.0,551.0,7043.0,,,1.0,1.0,0.0,29.534676,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2788604460577,41.21844974918499]}"
81,12.44875,1235.05,586.2033,0.0,37.0,42.0,0.018083183,0.20614828,5.05544348E17,144.0,337.32385,4.0,-0.38552174,795.0,551.0,7043.0,,,0.92269874,1.0,0.0,31.5515,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2785025543493,41.21845061528662]}"
82,12.44875,1235.05,586.2033,0.0,39.0,42.0,0.018083183,0.2278481,5.05544348E17,155.0,316.25314,3.0,-0.6914736,810.0,559.0,7043.0,,,0.72240174,1.0,0.0,29.25784,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2781446626253,41.218451480276]}"
83,12.44875,1235.05,586.2033,1.0,100.0,42.0,0.0198915,0.24231465,5.05544348E17,155.0,302.081,4.0,-0.8472981,820.0,559.0,7043.0,,,0.5311176,1.0,0.0,31.365395,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27778677088568,41.21845234415313]}"
84,12.44875,1235.05,586.2033,1.0,100.0,42.0,0.025316456,0.25497288,5.05544348E17,115.0,297.04086,4.0,-0.89068246,834.0,559.0,7043.0,,,0.4546259,1.0,0.0,34.079494,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27742887913048,41.218453206918014]}"
85,12.44875,1235.05,586.2033,1.0,100.0,42.0,0.03074141,0.26039782,5.05544348E17,115.0,309.17618,4.0,-0.7752073,861.0,559.0,7043.0,,,0.63170695,1.0,0.0,33.673996,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27707098735978,41.21845406857064]}"
86,12.44875,1235.05,586.2033,1.0,100.0,42.0,0.039783,0.2676311,5.05544348E17,104.0,317.0588,4.0,-0.68124753,872.0,559.0,7043.0,,,0.73205316,1.0,0.0,33.5597,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2767130955735,41.218454929111005]}"
87,12.44875,1235.05,586.2033,1.0,100.0,42.0,0.047016274,0.28209764,5.05544348E17,104.0,321.09122,4.0,-0.6280825,882.0,559.0,7043.0,,,0.77814674,1.0,0.0,30.22009,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27635520377176,41.218455788539124]}"
88,12.44875,1235.05,586.2033,0.0,78.0,42.0,0.057866186,0.2983725,5.05544348E17,104.0,320.47186,4.0,-0.63645697,889.0,552.0,7043.0,,,0.77131224,1.0,0.0,31.326035,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27599731195448,41.218456646854996]}"
89,12.44875,1235.05,604.61,1.0,100.0,42.0,0.068716094,0.3074141,5.05544348E17,117.0,319.48175,4.0,-0.64969003,911.0,552.0,7043.0,,,0.76019925,1.0,0.0,30.804888,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2756394201218,41.21845750405861]}"
90,12.44875,1235.05,604.61,1.0,100.0,42.0,0.079566,0.32368898,5.05544348E17,117.0,323.3331,4.0,-0.5971619,918.0,551.0,7043.0,,,0.80212075,1.0,0.0,26.772331,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27528152827362,41.21845836014997]}"
91,12.44875,1235.05,604.61,1.0,100.0,42.0,0.088607594,0.33092225,5.05544348E17,146.0,331.01672,4.0,-0.4845544,925.0,551.0,7043.0,,,0.8747611,1.0,0.0,23.947378,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27492363641001,41.21845921512908]}"
92,12.44875,1235.05,580.5633,1.0,100.0,42.0,0.016274864,0.0994575,5.05544348E17,76.0,342.13657,4.0,-0.30674925,774.0,551.0,7027.0,,,0.9517904,1.0,1.0,29.303507,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.28029316641785,41.218716507302744]}"
93,12.44875,1235.05,580.5633,1.0,100.0,42.0,0.016274864,0.11211573,5.05544348E17,66.0,347.83417,3.0,-0.21074194,778.0,551.0,7043.0,,,0.97754174,1.0,0.0,31.49613,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27993527329897,41.218717377861616]}"
94,12.44875,1235.05,580.5633,1.0,100.0,42.0,0.016274864,0.12658228,5.05544348E17,66.0,6.500889,4.0,0.11321862,780.0,551.0,7043.0,,,0.9935701,1.0,0.0,29.693455,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2795773801645,41.21871824730822]}"
95,12.44875,1235.05,580.5633,0.0,33.999996,42.0,0.018083183,0.14285715,5.05544348E17,144.0,7.104382,4.0,0.12367737,777.0,551.0,7028.0,,,0.9923225,1.0,0.0,27.5653,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27921948701433,41.21871911564256]}"
96,12.44875,1235.05,586.2033,0.0,39.0,42.0,0.018083183,0.16094032,5.05544348E17,144.0,351.59732,4.0,-0.14612904,777.0,551.0,7043.0,,,0.98926556,1.0,0.0,23.836437,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27886159384852,41.21871998286465]}"
97,12.44875,1235.05,586.2033,0.0,39.0,42.0,0.018083183,0.18444847,5.05544348E17,144.0,329.6745,4.0,-0.5049119,780.0,551.0,7043.0,,,0.86317086,1.0,0.0,25.119347,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27850370066702,41.21872084897446]}"
98,12.44875,1235.05,586.2033,0.0,41.000004,42.0,0.018083183,0.21157324,5.05544348E17,155.0,301.03787,4.0,-0.8568266,799.0,551.0,7043.0,,,0.5156046,1.0,0.0,32.12529,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27814580746998,41.21872171397202]}"
99,12.44875,1235.05,586.2033,1.0,100.0,42.0,0.025316456,0.22603978,5.05544348E17,155.0,295.34262,4.0,-0.9037645,813.0,559.0,7043.0,,,0.42803007,1.0,0.0,32.73806,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27778791425735,41.21872257785732]}"
100,12.44875,1235.05,586.2033,1.0,100.0,42.0,0.03074141,0.24050634,5.05544348E17,115.0,302.28668,4.0,-0.8453859,826.0,559.0,7043.0,,,0.534156,1.0,0.0,32.473156,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27743002102912,41.218723440630356]}"
101,12.44875,1235.05,586.2033,1.0,100.0,42.0,0.03797468,0.25497288,5.05544348E17,115.0,317.48386,4.0,-0.67579794,849.0,559.0,7043.0,,,0.73708695,1.0,0.0,32.492767,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27707212778535,41.218724302291136]}"
102,12.44875,1235.05,586.2033,0.0,45.0,42.0,0.047016274,0.2676311,5.05544348E17,104.0,316.48102,4.0,-0.6885948,858.0,559.0,7043.0,,,0.7251463,1.0,0.0,32.00772,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27671423452607,41.21872516283963]}"
103,12.44875,1235.05,586.2033,0.0,45.0,42.0,0.0596745,0.2875226,5.05544348E17,104.0,321.42206,4.0,-0.6235786,869.0,559.0,7043.0,,,0.78176063,1.0,0.0,31.84873,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27635634125126,41.218726022275874]}"
104,12.44875,1235.05,586.2033,1.0,83.0,42.0,0.07594936,0.3074141,5.05544348E17,104.0,337.57983,4.0,-0.381396,876.0,559.0,7043.0,,,0.9244118,1.0,0.0,26.922892,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27599844796094,41.21872688059987]}"
105,12.44875,1235.05,604.61,1.0,100.0,42.0,0.09222423,0.32188064,5.05544348E17,117.0,317.64737,4.0,-0.67369163,893.0,559.0,7043.0,,,0.73901254,1.0,0.0,37.475967,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27564055465521,41.218727737811584]}"
106,12.44875,1235.05,604.61,1.0,100.0,42.0,0.10488246,0.33273056,5.05544348E17,117.0,326.3874,4.0,-0.55357504,902.0,559.0,7043.0,,,0.8327993,1.0,0.0,30.24789,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27528266133399,41.21872859391104]}"
107,12.44875,1235.05,604.61,1.0,100.0,42.0,0.11211573,0.34358048,5.05544348E17,146.0,334.1995,4.0,-0.43523908,908.0,559.0,7043.0,,,0.9003149,1.0,0.0,30.68252,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27492476799736,41.218729448898216]}"
108,12.44875,1235.05,604.61,1.0,100.0,42.0,0.11754069,0.35443038,5.05544348E17,146.0,317.80988,4.0,-0.671593,921.0,551.0,7043.0,,,0.74092025,1.0,0.0,25.671747,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27456687464532,41.21873030277315]}"
109,12.44875,1235.05,604.61,1.0,100.0,42.0,0.12296564,0.358047,5.05544348E17,182.0,322.77695,4.0,-0.60491943,929.0,551.0,7043.0,,,0.7962867,1.0,0.0,15.886726,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2742089812779,41.21873115553581]}"
110,12.44875,1235.05,580.5633,1.0,99.0,42.0,0.016274864,0.08679928,5.05544348E17,85.0,355.6557,3.0,-0.075749606,759.0,551.0,7027.0,,,0.9971269,1.0,0.0,29.605433,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27993642552457,41.2189876115039]}"
111,12.44875,1235.05,580.5633,1.0,99.0,42.0,0.016274864,0.101265825,5.05544348E17,85.0,355.8897,3.0,-0.071676664,761.0,551.0,7043.0,,,0.99742794,1.0,0.0,30.98448,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27957853091702,41.218988480958735]}"
112,12.44875,1235.05,580.5633,0.0,41.000004,42.0,0.018083183,0.11392405,5.05544348E17,85.0,352.42728,4.0,-0.13178429,763.0,551.0,7028.0,,,0.9912784,1.0,0.0,26.100506,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27922063629376,41.21898934930128]}"
113,12.44875,1235.05,586.2033,1.0,85.0,42.0,0.018083183,0.13200723,5.05544348E17,138.0,339.58258,4.0,-0.3488568,764.0,551.0,7043.0,,,0.93717605,1.0,0.0,23.355803,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27886274165489,41.218990216531566]}"
114,12.44875,1235.05,586.2033,1.0,85.0,42.0,0.0198915,0.159132,5.05544348E17,138.0,318.4497,4.0,-0.6632774,770.0,551.0,7043.0,,,0.7483736,1.0,0.0,24.429573,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27850484700039,41.21899108264958]}"
115,12.44875,1235.05,586.2033,0.0,41.000004,42.0,0.02169982,0.19168174,5.05544348E17,131.0,299.7553,4.0,-0.86815274,790.0,551.0,7043.0,,,0.49629712,1.0,0.0,31.787523,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27814695233026,41.21899194765531]}"
116,12.44875,1235.05,586.2033,1.0,100.0,42.0,0.028933093,0.21518987,5.05544348E17,131.0,309.26965,4.0,-0.77417564,803.0,559.0,7043.0,,,0.6329708,1.0,0.0,32.593094,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27778905764455,41.21899281154877]}"
117,12.44875,1235.05,586.2033,1.0,100.0,42.0,0.039783,0.23508137,5.05544348E17,96.0,319.38025,4.0,-0.6510359,813.0,559.0,7043.0,,,0.759047,1.0,0.0,33.469475,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27743116294329,41.21899367432996]}"
118,12.44875,1235.05,586.2033,1.0,81.0,42.0,0.054249547,0.26039782,5.05544348E17,96.0,322.96378,4.0,-0.6023198,832.0,559.0,7043.0,,,0.7982549,1.0,0.0,36.88167,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27707326822647,41.21899453599888]}"
119,12.44875,1235.05,586.2033,1.0,91.0,42.0,0.068716094,0.278481,5.05544348E17,113.0,321.97382,4.0,-0.6160217,844.0,559.0,7043.0,,,0.7877292,1.0,0.0,34.941895,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27671537349411,41.21899539655551]}"
120,12.44875,1235.05,586.2033,1.0,91.0,42.0,0.084990956,0.30018082,5.05544348E17,113.0,330.7615,4.0,-0.4884461,852.0,559.0,7043.0,,,0.87259406,1.0,0.0,35.181927,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27635747874623,41.21899625599988]}"
121,12.44875,1235.05,586.2033,1.0,100.0,42.0,0.10307414,0.32007232,5.05544348E17,113.0,327.8,4.0,-0.5328763,860.0,559.0,7043.0,,,0.84619313,1.0,0.0,36.015064,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2759995839829,41.218997114331984]}"
122,12.44875,1235.05,604.61,1.0,100.0,42.0,0.11754069,0.3381555,5.05544348E17,111.0,320.47165,4.0,-0.6364602,876.0,559.0,7043.0,,,0.77130955,1.0,0.0,31.326122,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2756416892041,41.21899797155179]}"
123,12.44875,1235.05,604.61,1.0,100.0,42.0,0.1283906,0.34900543,5.05544348E17,111.0,325.54358,4.0,-0.5657791,888.0,559.0,7043.0,,,0.8245569,1.0,0.0,31.32447,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2752837944098,41.21899882765934]}"
124,12.44875,1235.05,604.61,1.0,100.0,42.0,0.13562387,0.358047,5.05544348E17,111.0,336.09967,3.0,-0.40514687,892.0,559.0,7043.0,,,0.9142516,1.0,0.0,27.976393,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27492589960012,41.218999682654626]}"
125,12.44875,1235.05,604.61,1.0,100.0,42.0,0.14285715,0.37070525,5.05544348E17,111.0,317.37415,4.0,-0.67720795,908.0,551.0,7043.0,,,0.7357917,1.0,0.0,29.770096,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27456800477502,41.21900053653761]}"
126,12.44875,1235.05,604.61,1.0,100.0,42.0,0.15009041,0.37432188,5.05544348E17,141.0,320.27686,3.0,-0.63907856,916.0,551.0,7043.0,,,0.7691415,1.0,0.0,26.79912,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27421010993451,41.21900138930834]}"
127,12.44875,1235.05,580.5633,0.0,39.0,42.0,0.016274864,0.07052441,5.05544348E17,85.0,339.49893,4.0,-0.35022485,743.0,551.0,7043.0,,,0.93666565,1.0,0.0,28.944118,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27957968168519,41.219258714596485]}"
128,12.44875,1235.05,580.5633,0.0,50.0,42.0,0.018083183,0.08679928,5.05544348E17,85.0,338.25626,3.0,-0.37045604,747.0,551.0,7043.0,,,0.92885,1.0,0.0,27.602037,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27922178558889,41.219259582947245]}"
129,12.44875,1235.05,586.2033,1.0,100.0,42.0,0.0198915,0.11030742,5.05544348E17,138.0,327.45673,3.0,-0.53793657,752.0,551.0,7043.0,,,0.84298533,1.0,0.0,25.644392,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27886388947692,41.21926045018572]}"
130,12.44875,1235.05,586.2033,1.0,100.0,42.0,0.023508137,0.13743219,5.05544348E17,138.0,318.4496,3.0,-0.663279,759.0,551.0,7043.0,,,0.7483722,1.0,0.0,27.435423,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27850599334934,41.21926131631192]}"
131,12.44875,1235.05,586.2033,1.0,91.0,42.0,0.03074141,0.1681736,5.05544348E17,131.0,314.35846,3.0,-0.7149798,780.0,551.0,7043.0,,,0.6991451,1.0,0.0,31.047743,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27814809720614,41.219262181325824]}"
132,12.44875,1235.05,586.2033,1.0,100.0,42.0,0.039783,0.20614828,5.05544348E17,131.0,328.85574,4.0,-0.5171945,788.0,551.0,7043.0,,,0.8558679,1.0,0.0,31.970661,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27779020104735,41.219263045227464]}"
133,12.44875,1235.05,586.2033,1.0,100.0,42.0,0.056057867,0.23688969,5.05544348E17,96.0,328.0698,4.0,-0.52888566,795.0,559.0,7043.0,,,0.8486931,1.0,0.0,31.39824,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27743230487299,41.2192639080168]}"
134,12.44875,1235.05,586.2033,0.0,45.999996,42.0,0.07414105,0.26401445,5.05544348E17,96.0,322.20612,4.0,-0.6128227,812.0,559.0,7043.0,,,0.7902204,1.0,0.0,36.407467,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2770744086831,41.21926476969387]}"
135,12.44875,1235.05,586.2033,1.0,100.0,42.0,0.09222423,0.28933093,5.05544348E17,113.0,327.72818,4.0,-0.53393656,824.0,559.0,7043.0,,,0.84552455,1.0,0.0,37.44524,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27671651247766,41.21926563025864]}"
136,12.44875,1235.05,586.2033,1.0,100.0,42.0,0.11030742,0.31464738,5.05544348E17,113.0,334.48785,4.0,-0.43070266,831.0,551.0,7043.0,,,0.9024939,1.0,0.0,34.974007,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27635861625672,41.21926648971114]}"
137,12.44875,1235.05,586.2033,1.0,100.0,42.0,0.13019891,0.33453888,5.05544348E17,113.0,325.67914,4.0,-0.5638266,838.0,551.0,7043.0,,,0.82589316,1.0,0.0,35.950066,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2760007200203,41.219267348051346]}"
138,12.44875,1235.05,604.61,1.0,88.0,42.0,0.14466546,0.35262206,5.05544348E17,111.0,319.76846,4.0,-0.64587796,864.0,551.0,7043.0,,,0.76344067,1.0,0.0,34.98134,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27564282376841,41.21926820527927]}"
139,12.44875,1235.05,604.61,1.0,88.0,42.0,0.15551537,0.35985532,5.05544348E17,111.0,333.2961,4.0,-0.44937962,871.0,559.0,7043.0,,,0.8933409,1.0,0.0,33.84019,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27528492750106,41.219269061394904]}"
140,12.44875,1235.05,604.61,1.0,100.0,42.0,0.16455697,0.37251356,5.05544348E17,111.0,328.0698,4.0,-0.52888566,878.0,559.0,7043.0,,,0.8486931,1.0,0.0,31.39824,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27492703121828,41.21926991639826]}"
141,12.44875,1235.05,604.61,1.0,100.0,42.0,0.17179024,0.3851718,5.05544348E17,111.0,316.90762,3.0,-0.68317676,895.0,551.0,7043.0,,,0.7302531,1.0,0.0,30.90129,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27456913492011,41.21927077028933]}"
142,12.44875,1235.05,604.61,1.0,100.0,42.0,0.17721519,0.39783,5.05544348E17,141.0,315.0837,4.0,-0.70607305,905.0,551.0,7043.0,,,0.708139,1.0,0.0,28.750505,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27421123860654,41.21927162306812]}"
143,12.44875,1235.05,604.61,1.0,100.0,42.0,0.1790235,0.40867993,5.05544348E17,141.0,313.23593,3.0,-0.7285393,913.0,551.0,7043.0,,,0.68500406,1.0,0.0,25.296957,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27385334227759,41.21927247473461]}"
144,12.44875,1235.05,580.5633,0.0,1.9999981,42.0,0.016274864,0.047016274,5.05544348E17,85.0,53.04983,3.0,0.79915863,732.0,549.0,7030.0,,,0.6011202,1.0,1.0,20.656984,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27993873002279,41.21952807875023]}"
145,12.44875,1235.05,580.5633,0.0,39.999996,42.0,0.02169982,0.065099455,5.05544348E17,85.0,333.78488,3.0,-0.4417424,733.0,551.0,7043.0,,,0.89714193,1.0,0.0,25.974428,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27922293489964,41.219529816580454]}"
146,12.44875,1235.05,586.2033,1.0,100.0,42.0,0.025316456,0.088607594,5.05544348E17,138.0,328.31528,3.0,-0.5252447,739.0,551.0,7043.0,,,0.85095125,1.0,0.0,28.041912,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27886503731456,41.21953068382714]}"
147,12.44875,1235.05,586.2033,1.0,100.0,42.0,0.03074141,0.119349,5.05544348E17,138.0,326.38705,3.0,-0.5535799,746.0,551.0,7043.0,,,0.83279604,1.0,0.0,28.557684,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2785071397139,41.21953154996152]}"
148,12.44875,1235.05,586.2033,1.0,100.0,42.0,0.04159132,0.15189873,5.05544348E17,131.0,327.14835,3.0,-0.54246557,764.0,551.0,7043.0,,,0.84007806,1.0,0.0,33.996822,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27814924209763,41.21953241498361]}"
149,12.44875,1235.05,586.2033,1.0,100.0,42.0,0.056057867,0.19529837,5.05544348E17,131.0,325.59402,3.0,-0.56505316,770.0,551.0,7043.0,,,0.8250545,1.0,0.0,32.92177,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27779134446571,41.219533278893394]}"
150,12.44875,1235.05,586.2033,1.0,100.0,42.0,0.07594936,0.23146474,5.05544348E17,96.0,322.7766,3.0,-0.6049243,781.0,551.0,7043.0,,,0.79628295,1.0,0.0,29.649256,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27743344681826,41.2195341416909]}"
151,12.44875,1235.05,586.2033,0.0,41.000004,42.0,0.09584087,0.26401445,5.05544348E17,96.0,318.44946,4.0,-0.66328055,796.0,551.0,7043.0,,,0.7483708,1.0,0.0,30.28614,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27707554915527,41.2195350033761]}"
