system:index,AvGTemp,AvGppt,CWD,Conifer2019,ConiferProb2019,NLCD2016,SAP_SC,SAP_burn,SUID,SolarLoad,aspect,burnSev,eastness,elevation,forestType,landfire2016,latitude_209564535,longitude_209564535,northness,plantedEver,plantedFirst6Yrs,slope,wilderness,.geo
152,12.44875,1235.05,586.2033,1.0,100.0,42.0,0.11573237,0.29475588,5.05544348E17,113.0,325.59402,3.0,-0.56505316,804.0,551.0,7043.0,,,0.8250545,1.0,0.0,32.92177,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27671765147674,41.21953586394903]}"
153,12.44875,1235.05,586.2033,1.0,100.0,42.0,0.13562387,0.32188064,5.05544348E17,113.0,322.56808,3.0,-0.60781807,813.0,551.0,7043.0,,,0.7940763,1.0,0.0,33.92978,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2763597537827,41.21953672340963]}"
154,12.44875,1235.05,586.2033,1.0,100.0,42.0,0.15551537,0.3453888,5.05544348E17,113.0,317.05832,3.0,-0.68125373,823.0,551.0,7043.0,,,0.7320474,1.0,0.0,33.55991,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2760018560732,41.21953758175796]}"
155,12.44875,1235.05,604.61,1.0,99.0,42.0,0.16998191,0.36708862,5.05544348E17,111.0,329.25778,3.0,-0.5111763,843.0,551.0,7043.0,,,0.8594759,1.0,0.0,35.591667,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2756439583482,41.21953843899398]}"
156,12.44875,1235.05,604.61,1.0,99.0,42.0,0.18444847,0.3779385,5.05544348E17,111.0,330.53287,3.0,-0.49192426,851.0,559.0,7043.0,,,0.870638,1.0,0.0,36.638916,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27528606060774,41.219539295117706]}"
157,12.44875,1235.05,604.61,1.0,100.0,42.0,0.19529837,0.38878843,5.05544348E17,111.0,323.55106,3.0,-0.59410614,860.0,559.0,7043.0,,,0.8043867,1.0,0.0,35.92247,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27492816285186,41.219540150129156]}"
158,12.44875,1235.05,604.61,1.0,100.0,42.0,0.20253165,0.40144664,5.05544348E17,111.0,317.05832,3.0,-0.68125373,881.0,559.0,7043.0,,,0.7320474,1.0,0.0,33.55991,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27457026508058,41.219541004028294]}"
159,12.44875,1235.05,604.61,1.0,100.0,42.0,0.20614828,0.41229656,5.05544348E17,141.0,313.75128,4.0,-0.7223486,892.0,551.0,7027.0,,,0.69152915,1.0,0.0,33.242535,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27421236729391,41.21954185681514]}"
160,12.44875,1235.05,604.61,1.0,100.0,42.0,0.20976491,0.43218806,5.05544348E17,141.0,301.60934,4.0,-0.85164136,903.0,552.0,7027.0,,,0.524125,1.0,0.0,29.07125,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27385446949188,41.219542708489676]}"
161,12.44875,1235.05,580.5633,0.0,6.0,42.0,0.027124774,0.050632913,5.05544348E17,137.0,346.1691,3.0,-0.239057,720.0,551.0,7043.0,,,0.97100556,1.0,0.0,24.233501,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27922408422604,41.21980005020093]}"
162,12.44875,1235.05,586.2033,1.0,100.0,42.0,0.032549728,0.068716094,5.05544348E17,106.0,331.55872,3.0,-0.47625798,724.0,551.0,7043.0,,,0.8793056,1.0,0.0,26.430246,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27886618516786,41.2198009174558]}"
163,12.44875,1235.05,586.2033,1.0,100.0,42.0,0.04159132,0.0994575,5.05544348E17,106.0,327.37637,3.0,-0.5391181,731.0,551.0,7043.0,,,0.8422302,1.0,0.0,27.426758,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27850828609407,41.21980178359838]}"
164,12.44875,1235.05,586.2033,1.0,99.0,42.0,0.056057867,0.1392405,5.05544348E17,105.0,326.38693,3.0,-0.55358154,745.0,551.0,7043.0,,,0.83279496,1.0,0.0,34.982937,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27815038700466,41.219802648628644]}"
165,12.44875,1235.05,586.2033,1.0,86.0,42.0,0.09764919,0.22603978,5.05544348E17,126.0,319.29672,3.0,-0.6521418,767.0,551.0,7043.0,,,0.758097,1.0,0.0,35.979935,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27743458877909,41.219804375352254]}"
166,12.44875,1235.05,586.2033,1.0,100.0,42.0,0.119349,0.26401445,5.05544348E17,126.0,325.41968,3.0,-0.5675609,785.0,551.0,7043.0,,,0.8233314,1.0,0.0,27.961832,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27707668964298,41.21980523704561]}"
167,12.44875,1235.05,586.2033,1.0,100.0,42.0,0.14104882,0.30018082,5.05544348E17,102.0,328.3152,3.0,-0.5252463,791.0,551.0,7043.0,,,0.85095024,1.0,0.0,28.04194,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2767187904913,41.21980609762665]}"
168,12.44875,1235.05,586.2033,1.0,85.0,42.0,0.18264015,0.35443038,5.05544348E17,102.0,318.8968,3.0,-0.6574176,808.0,551.0,7043.0,,,0.75352645,1.0,0.0,34.50642,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27600299214153,41.21980781545184]}"
169,12.44875,1235.05,604.61,1.0,100.0,42.0,0.19710669,0.3761302,5.05544348E17,129.0,333.50165,3.0,-0.4461719,826.0,551.0,7043.0,,,0.8949473,1.0,0.0,30.062891,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27564509294339,41.21980867269597]}"
170,12.44875,1235.05,604.61,1.0,100.0,42.0,0.21338156,0.38698012,5.05544348E17,129.0,326.38693,3.0,-0.55358154,831.0,551.0,7043.0,,,0.83279496,1.0,0.0,31.882118,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27528719372982,41.21980952882778]}"
171,12.44875,1235.05,604.61,1.0,100.0,42.0,0.22603978,0.39963832,5.05544348E17,161.0,313.4833,3.0,-0.72557485,842.0,551.0,7043.0,,,0.68814325,1.0,0.0,34.301468,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27492929450084,41.21981038384731]}"
172,12.44875,1235.05,604.61,1.0,100.0,42.0,0.23146474,0.41229656,5.05544348E17,161.0,310.3745,3.0,-0.7618267,865.0,551.0,7043.0,,,0.64778095,1.0,0.0,33.01295,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27457139525643,41.219811237754506]}"
173,12.44875,1235.05,604.61,1.0,100.0,42.0,0.23688969,0.43037975,5.05544348E17,164.0,297.76822,3.0,-0.8848395,877.0,552.0,7043.0,,,0.465896,1.0,0.0,36.11653,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27421349599665,41.21981209054942]}"
174,12.44875,1235.05,604.61,1.0,100.0,42.0,0.25316456,0.4755877,5.05544348E17,149.0,290.611,3.0,-0.93599206,908.0,551.0,7027.0,,,0.35202107,1.0,0.0,28.890915,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.273497697431,41.21981379280233]}"
175,12.44875,1235.05,604.61,1.0,100.0,52.0,0.25316456,0.517179,5.05544348E17,149.0,107.86758,3.0,0.9517682,920.0,552.0,7043.0,,,-0.30681804,1.0,0.0,8.99419,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27278189880401,41.219815490605995]}"
176,12.44875,1235.05,586.2033,1.0,84.0,42.0,0.04159132,0.06329114,5.05544348E17,106.0,319.1681,3.0,-0.6538421,712.0,551.0,7043.0,,,0.756631,1.0,0.0,23.165634,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27886733303679,41.220071151071714]}"
177,12.44875,1235.05,586.2033,1.0,84.0,42.0,0.056057867,0.09041591,5.05544348E17,106.0,325.2536,3.0,-0.56994504,719.0,551.0,7043.0,,,0.8216828,1.0,0.0,24.376104,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27850943248984,41.22007201722248]}"
178,12.44875,1235.05,586.2033,1.0,100.0,42.0,0.07233273,0.1283906,5.05544348E17,105.0,331.99667,3.0,-0.46952295,728.0,551.0,7043.0,,,0.88292027,1.0,0.0,28.812138,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27815153192729,41.22007288226091]}"
179,12.44875,1235.05,586.2033,1.0,99.0,42.0,0.09584087,0.17359856,5.05544348E17,105.0,322.56787,3.0,-0.6078213,736.0,551.0,7043.0,,,0.7940738,1.0,0.0,33.929863,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27779363134918,41.22007374618704]}"
180,12.44875,1235.05,586.2033,1.0,100.0,42.0,0.14466546,0.2567812,5.05544348E17,126.0,327.14813,3.0,-0.54246885,769.0,551.0,7043.0,,,0.8400759,1.0,0.0,33.996887,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27707783014615,41.220075470702355]}"
181,12.44875,1235.05,586.2033,1.0,100.0,42.0,0.1681736,0.2965642,5.05544348E17,102.0,330.85965,3.0,-0.48695058,776.0,551.0,7043.0,,,0.87342954,1.0,0.0,29.879126,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2767199295214,41.22007633129154]}"
182,12.44875,1235.05,586.2033,1.0,100.0,42.0,0.19168174,0.32730561,5.05544348E17,102.0,325.48557,3.0,-0.5666138,782.0,551.0,7043.0,,,0.8239835,1.0,0.0,29.671318,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2763620288811,41.2200771907684]}"
183,12.44875,1235.05,586.2033,0.0,41.000004,42.0,0.20976491,0.358047,5.05544348E17,102.0,317.99374,3.0,-0.66921186,791.0,551.0,7043.0,,,0.7430716,1.0,0.0,34.03246,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27600412822532,41.22007804913296]}"
184,12.44875,1235.05,604.61,1.0,100.0,42.0,0.22603978,0.3833635,5.05544348E17,129.0,321.76794,3.0,-0.6188478,811.0,551.0,7043.0,,,0.78551096,1.0,0.0,29.092205,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27564622755405,41.22007890638518]}"
185,12.44875,1235.05,604.61,1.0,100.0,42.0,0.24231465,0.3960217,5.05544348E17,129.0,309.60446,3.0,-0.77046347,819.0,551.0,7043.0,,,0.63748413,1.0,0.0,29.18994,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27528832686737,41.22007976252509]}"
186,12.44875,1235.05,604.61,1.0,100.0,42.0,0.25497288,0.40687162,5.05544348E17,161.0,304.58636,3.0,-0.8232714,831.0,551.0,7043.0,,,0.567648,1.0,0.0,32.103336,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27493042616524,41.22008061755271]}"
187,12.44875,1235.05,604.61,1.0,100.0,42.0,0.26039782,0.42676312,5.05544348E17,161.0,294.5454,3.0,-0.9096323,855.0,551.0,7043.0,,,0.41541427,1.0,0.0,33.52257,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27457252544768,41.220081471467985]}"
188,12.44875,1235.05,604.61,1.0,100.0,42.0,0.2857143,0.517179,5.05544348E17,149.0,333.90433,3.0,-0.43987125,916.0,551.0,7027.0,,,0.89806086,1.0,0.0,18.905293,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27314092242382,41.220084876005956]}"
189,12.44875,1235.05,604.61,1.0,100.0,42.0,0.28209764,0.53887886,0.0,149.0,352.42715,3.0,-0.1317865,917.0,551.0,7027.0,,,0.9912781,0.0,0.0,9.27465,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27278302162954,41.220085724359656]}"
190,12.44875,1235.05,536.3067,0.0,38.0,42.0,0.016274864,0.009041592,5.05544348E17,139.0,79.35016,4.0,0.982775,744.0,551.0,7043.0,,,0.18480635,1.0,1.0,14.723283,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.28065799078698,41.22033703719527]}"
191,12.44875,1235.05,536.3067,0.0,39.0,42.0,0.018083183,0.01084991,5.05544348E17,139.0,90.0,4.0,1.0,738.0,551.0,7043.0,,,6.123234E-17,1.0,1.0,14.480423,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.28030008884521,41.220337908915845]}"
192,12.44875,1235.05,580.2167,1.0,98.0,42.0,0.07052441,0.09222423,5.05544348E17,106.0,334.42386,3.0,-0.43171012,708.0,551.0,7043.0,,,0.9020124,1.0,0.0,24.163727,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27851057890123,41.22034225083383]}"
193,12.44875,1235.05,580.2167,1.0,98.0,42.0,0.11754069,0.1681736,5.05544348E17,105.0,325.48544,3.0,-0.5666154,722.0,551.0,7043.0,,,0.82398236,1.0,0.0,29.67135,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27779477481424,41.22034397981475]}"
194,12.44875,1235.05,580.2167,1.0,98.0,42.0,0.14466546,0.2079566,5.05544348E17,126.0,323.90564,3.0,-0.58911693,730.0,551.0,7043.0,,,0.80804783,1.0,0.0,31.841469,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27743687274737,41.22034484263671]}"
195,12.44875,1235.05,580.2167,1.0,100.0,42.0,0.16998191,0.25135624,5.05544348E17,126.0,322.20563,3.0,-0.6128292,750.0,551.0,7043.0,,,0.7902154,1.0,0.0,36.407642,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27707897066495,41.22034570434635]}"
196,12.44875,1235.05,586.2033,1.0,100.0,42.0,0.19529837,0.2965642,5.05544348E17,102.0,321.71347,3.0,-0.61959434,760.0,551.0,7043.0,,,0.7849222,1.0,0.0,33.42278,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27672106856701,41.220346564943675]}"
197,12.44875,1235.05,586.2033,1.0,100.0,42.0,0.22061484,0.33273056,5.05544348E17,102.0,319.00067,3.0,-0.6560502,769.0,551.0,7043.0,,,0.75471723,1.0,0.0,29.147032,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27636316645355,41.22034742442867]}"
198,12.44875,1235.05,586.2033,0.0,37.0,42.0,0.238698,0.3652803,5.05544348E17,102.0,315.4391,3.0,-0.70166725,777.0,551.0,7043.0,,,0.71250474,1.0,0.0,31.526085,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27600526432461,41.220348282801325]}"
199,12.44875,1235.05,604.61,1.0,100.0,42.0,0.25316456,0.39240506,5.05544348E17,129.0,316.4803,3.0,-0.68860406,799.0,551.0,7043.0,,,0.72513753,1.0,0.0,32.00803,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27564736218017,41.220349140061664]}"
200,12.44875,1235.05,604.61,1.0,100.0,42.0,0.27124774,0.41229656,5.05544348E17,129.0,306.94983,3.0,-0.7991623,809.0,551.0,7043.0,,,0.6011153,1.0,0.0,29.489061,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27528946002033,41.22034999620966]}"
201,12.44875,1235.05,604.61,1.0,100.0,42.0,0.28390595,0.4249548,5.05544348E17,161.0,300.77283,3.0,-0.85920256,820.0,551.0,7028.0,,,0.51163554,1.0,0.0,31.01201,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.274931557845,41.22035085124535]}"
202,12.44875,1235.05,536.3067,0.0,33.0,42.0,0.023508137,0.01084991,5.05544348E17,111.0,41.551033,4.0,0.66328686,737.0,551.0,7043.0,,,0.7483652,1.0,1.0,17.97631,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.28030124263812,41.220608142473395]}"
203,12.44875,1235.05,536.3067,0.0,42.0,42.0,0.03074141,0.016274864,5.05544348E17,105.0,59.417023,3.0,0.8608932,732.0,551.0,7043.0,,,0.50878567,1.0,1.0,19.289093,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27994333920745,41.22060901308986]}"
204,12.44875,1235.05,536.3067,0.0,42.0,52.0,0.045207955,0.027124774,5.05544348E17,105.0,75.92461,3.0,0.96997654,723.0,551.0,7030.0,,,0.24319851,1.0,1.0,21.770372,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27958543576116,41.22060988259401]}"
205,12.44875,1235.05,580.2167,0.0,57.0,42.0,0.07233273,0.07233273,5.05544348E17,123.0,44.273186,3.0,0.69808024,697.0,551.0,7043.0,,,0.7160195,1.0,1.0,18.732826,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27886962882151,41.220611618265295]}"
206,12.44875,1235.05,580.2167,0.0,57.0,42.0,0.09222423,0.101265825,5.05544348E17,123.0,2.8189495,3.0,0.049180105,694.0,551.0,7043.0,,,0.9987899,1.0,0.0,23.634155,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27851172532822,41.220612484432415]}"
207,12.44875,1235.05,580.2167,1.0,89.0,42.0,0.11573237,0.13562387,5.05544348E17,128.0,332.42227,3.0,-0.46295145,700.0,551.0,7027.0,,,0.88638365,1.0,0.0,27.083202,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27815382181934,41.22061334948721]}"
208,12.44875,1235.05,580.2167,1.0,100.0,42.0,0.14285715,0.17359856,5.05544348E17,128.0,323.7399,3.0,-0.5914519,707.0,551.0,7027.0,,,0.8063403,1.0,0.0,30.207647,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27779591829486,41.220614213429684]}"
209,12.44875,1235.05,580.2167,1.0,100.0,42.0,0.16998191,0.21518987,5.05544348E17,131.0,323.00684,3.0,-0.60171986,716.0,551.0,7043.0,,,0.79870725,1.0,0.0,31.300604,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27743801475482,41.220615076259804]}"
210,12.44875,1235.05,580.2167,1.0,100.0,42.0,0.19710669,0.25497288,5.05544348E17,131.0,320.27615,4.0,-0.63908815,733.0,551.0,7043.0,,,0.76913345,1.0,0.0,33.960125,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27708011119924,41.22061593797759]}"
211,12.44875,1235.05,580.2167,0.0,54.000004,42.0,0.22242315,0.2965642,5.05544348E17,156.0,313.48294,4.0,-0.7255792,744.0,551.0,7043.0,,,0.68813866,1.0,0.0,34.301647,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27672220762814,41.220616798583045]}"
212,12.44875,1235.05,580.2167,0.0,54.000004,42.0,0.2477396,0.33996382,5.05544348E17,156.0,310.86,4.0,-0.7563106,756.0,551.0,7043.0,,,0.6542127,1.0,0.0,29.644619,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27636430404148,41.22061765807616]}"
213,12.44875,1235.05,580.2167,0.0,69.0,42.0,0.2658228,0.3761302,5.05544348E17,156.0,308.371,3.0,-0.7840076,764.0,551.0,7027.0,,,0.62075126,1.0,0.0,27.544481,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27600640043934,41.22061851645694]}"
214,12.44875,1235.05,594.6,1.0,98.0,42.0,0.28390595,0.40867993,5.05544348E17,185.0,303.18744,4.0,-0.83688444,783.0,551.0,7028.0,,,0.5473796,1.0,0.0,30.602793,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27564849682176,41.220619373725384]}"
215,12.44875,1235.05,594.6,1.0,98.0,42.0,0.30198914,0.43037975,5.05544348E17,185.0,292.5382,4.0,-0.92362416,798.0,551.0,7043.0,,,0.38329944,1.0,0.0,34.047806,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2752905931887,41.22062022988149]}"
216,12.44875,1235.05,536.3067,0.0,33.999996,42.0,0.032549728,0.016274864,5.05544348E17,111.0,11.38902,3.0,0.19746947,723.0,551.0,7043.0,,,0.980309,1.0,1.0,28.58714,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.28030239644671,41.2208783760182]}"
217,12.44875,1235.05,536.3067,0.0,56.0,42.0,0.04339964,0.028933093,5.05544348E17,105.0,15.901615,3.0,0.27398634,721.0,551.0,7043.0,,,0.9617336,1.0,1.0,25.234138,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27994449154289,41.22087924664291]}"
218,12.44875,1235.05,536.3067,0.0,56.0,52.0,0.057866186,0.047016274,5.05544348E17,105.0,39.09242,3.0,0.63057315,717.0,551.0,7043.0,,,0.77612984,1.0,1.0,20.577477,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27958658662335,41.22088011615527]}"
219,12.44875,1235.05,580.2167,0.0,2.9999971,52.0,0.11030742,0.119349,5.05544348E17,123.0,23.90096,3.0,0.4051569,681.0,551.0,7043.0,,,0.91424716,1.0,0.0,23.022915,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27851287177083,41.220882718018274]}"
220,12.44875,1235.05,580.2167,0.0,44.0,42.0,0.13743219,0.15189873,5.05544348E17,128.0,328.46652,3.0,-0.5229967,687.0,551.0,7027.0,,,0.8523347,1.0,0.0,26.280115,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27815496678875,41.220883583081246]}"
221,12.44875,1235.05,580.2167,1.0,83.0,42.0,0.1681736,0.18444847,5.05544348E17,128.0,326.38647,4.0,-0.5535881,693.0,551.0,7043.0,,,0.8327906,1.0,0.0,26.811466,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27779706179109,41.22088444703187]}"
222,12.44875,1235.05,580.2167,1.0,83.0,42.0,0.198915,0.2278481,5.05544348E17,131.0,322.51157,3.0,-0.60860115,700.0,551.0,7043.0,,,0.7934763,1.0,0.0,27.94273,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27743915677785,41.22088530987015]}"
223,12.44875,1235.05,580.2167,1.0,99.0,42.0,0.22965641,0.2676311,5.05544348E17,131.0,305.73395,4.0,-0.8117375,718.0,551.0,7043.0,,,0.58402246,1.0,0.0,31.374414,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27708125174905,41.220886171596085]}"
224,12.44875,1235.05,580.2167,0.0,39.0,42.0,0.25316456,0.31103075,5.05544348E17,156.0,298.2477,4.0,-0.88090956,731.0,551.0,7028.0,,,0.47328463,1.0,0.0,34.374496,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27672334670473,41.220887032209674]}"
225,12.44875,1235.05,580.2167,0.0,39.0,42.0,0.278481,0.35262206,5.05544348E17,156.0,294.83835,4.0,-0.9074966,746.0,551.0,7028.0,,,0.42005944,1.0,0.0,31.657557,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2763654416449,41.22088789171091]}"
226,12.44875,1235.05,580.2167,0.0,39.999996,42.0,0.2983725,0.38878843,5.05544348E17,156.0,284.66147,3.0,-0.9674382,757.0,551.0,7043.0,,,0.2531072,1.0,0.0,27.09653,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27600753656955,41.2208887500998]}"
227,12.44875,1235.05,594.6,1.0,97.0,42.0,0.31464738,0.41952983,5.05544348E17,185.0,270.0,4.0,-1.0,779.0,551.0,7028.0,,,-1.8369701E-16,1.0,0.0,27.31683,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27564963147876,41.22088960737635]}"
228,12.44875,1235.05,594.6,1.0,97.0,42.0,0.3254973,0.43942133,5.05544348E17,185.0,266.81097,4.0,-0.9984514,793.0,551.0,7028.0,,,-0.055630412,1.0,0.0,30.19836,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27529172637253,41.22089046354054]}"
